ano;mes;sigla_uf;id_municipio;cnae_2_secao;cnae_2_subclasse;saldo_movimentacao;cbo_2002;categoria;grau_instrucao;idade;horas_contratuais;raca_cor;sexo;tipo_empregador;tipo_estabelecimento;tipo_movimentacao;tipo_deficiencia;indicador_trabalho_intermitente;indicador_trabalho_parcial;salario_mensal;tamanho_estabelecimento_janeiro;indicador_aprendiz;origem_informacao;indicador_fora_prazo
2025;6;MG;3116605;C;2399199;1;722310;101;7;19;44.0;1;1;0;1;97;0;0;0;1919.06;5;0;1;0
2025;6;MG;3116605;C;2451200;1;821450;101;1;44;44.0;3;1;0;1;97;0;0;0;3150.0;4;0;1;0
2025;6;MG;3116605;C;2543800;1;784205;101;7;34;44.0;3;1;0;1;97;0;0;0;1773.0;7;0;1;0
2025;6;MG;3116605;C;2854200;1;784205;101;6;19;44.0;3;1;0;1;97;0;0;0;2000.0;2;0;1;0
2025;6;MG;3116605;C;2451200;1;784205;101;7;25;44.0;1;1;0;1;97;0;0;0;1773.0;7;0;1;0
2025;6;MG;3116605;C;2532201;1;314715;101;7;42;44.0;2;1;0;1;97;0;0;0;7000.0;6;0;1;0
2025;6;MG;3116605;C;3102100;1;723220;101;6;40;44.0;3;3;0;1;97;0;0;0;2142.43;9;0;1;0
2025;6;MG;3116605;A;0151201;1;715115;101;7;42;44.0;3;1;2;3;97;0;0;0;1895.8;2;0;1;0
2025;6;MG;3116605;C;2451200;1;821435;101;7;49;44.0;3;1;0;1;97;0;0;0;1919.06;6;0;1;0
2025;6;MG;3116605;C;2532201;1;784205;101;5;31;44.0;3;1;0;1;97;0;0;0;1773.0;5;0;1;0
2025;6;MG;3116605;F;4222701;1;710205;101;7;46;44.0;3;1;0;1;97;0;0;0;3500.0;2;0;1;0
2025;6;MG;3116605;G;4530704;1;521110;101;6;29;44.0;1;1;0;1;97;0;0;0;1628.63;2;0;1;0
2025;6;MG;3116605;F;4120400;-1;514225;101;2;44;44.0;3;1;0;1;43;0;0;0;1541.75;8;0;1;0
2025;6;MG;3116605;F;4120400;1;622010;101;5;61;44.0;3;3;0;1;97;0;0;0;1547.47;8;0;1;0
2025;6;MG;3116605;F;4399103;1;715210;101;7;45;44.0;3;1;2;3;97;0;0;0;2239.93;1;0;1;0
2025;6;MG;3116605;G;4649499;1;391205;101;9;26;44.0;2;3;0;1;97;0;0;0;4550.0;1;0;1;0
2025;6;MG;3116605;C;2219600;-1;911305;101;7;47;44.0;3;1;0;1;31;0;0;0;3507.42;5;0;1;0
2025;6;MG;3116605;C;3102100;-1;354125;101;6;40;44.0;1;3;0;1;31;0;0;0;1919.06;4;0;1;0
2025;6;MG;3116605;C;2532201;-1;722215;101;4;53;44.0;3;3;0;1;40;0;0;0;1998.0;6;0;1;0
2025;6;MG;3116605;C;2451200;1;784205;101;5;25;43.25;3;1;0;1;97;0;0;0;1773.0;7;0;1;0
2025;6;MG;3116605;C;3102100;1;724325;101;7;31;44.0;2;1;0;1;97;0;0;0;2142.43;9;0;1;0
2025;6;MG;3116605;C;3314710;1;411010;101;6;42;44.0;1;3;0;1;97;0;0;0;1518.0;2;0;1;0
