ano;mes;sigla_uf;id_municipio;cnae_2_secao;cnae_2_subclasse;saldo_movimentacao;cbo_2002;categoria;grau_instrucao;idade;horas_contratuais;raca_cor;sexo;tipo_empregador;tipo_estabelecimento;tipo_movimentacao;tipo_deficiencia;indicador_trabalho_intermitente;indicador_trabalho_parcial;salario_mensal;tamanho_estabelecimento_janeiro;indicador_aprendiz;origem_informacao;indicador_fora_prazo
2025;6;MG;3147105;A;0154700;-1;623215;101;6;36;44.0;3;1;2;3;40;0;0;0;1518.0;1;0;1;0
2025;6;MG;3147105;G;4711302;-1;784105;111;7;53;44.0;1;1;0;1;40;0;1;0;1634.6;6;0;1;0
2025;6;MG;3147105;F;4313400;-1;411005;101;7;32;44.0;3;3;0;1;31;0;0;0;2277.0;5;0;1;0
2025;6;MG;3147105;G;4530703;-1;914425;101;5;21;44.0;1;1;0;1;31;0;0;0;1628.63;5;0;1;0
2025;6;MG;3147105;I;5611201;-1;513405;101;6;36;44.0;3;3;0;1;31;0;0;0;2049.2;4;0;1;0
2025;6;MG;3147105;C;2945000;-1;784205;101;7;29;44.0;1;1;0;1;40;0;0;0;1738.0;9;0;1;0
2025;6;MG;3147105;A;0151201;-1;782510;101;7;40;44.0;1;1;2;3;31;0;0;0;2059.6;4;0;1;0
2025;6;MG;3147105;C;3321000;-1;724440;101;7;35;44.0;1;1;0;1;31;0;0;0;2180.0;2;0;1;0
2025;6;MG;3147105;F;4120400;-1;715210;101;7;22;44.0;1;1;0;1;31;0;0;0;2500.0;2;0;1;0
2025;6;MG;3147105;N;8219999;-1;821405;101;7;45;44.0;3;1;0;1;31;0;0;0;4500.0;6;0;1;0
2025;6;MG;3147105;C;1011201;-1;516345;101;4;47;44.0;2;3;0;1;40;0;0;0;1853.6;8;0;1;0
2025;6;MG;3147105;F;4213800;-1;514320;101;2;40;44.0;3;1;0;1;40;0;0;0;1738.95;7;0;1;0
2025;6;MG;3147105;A;0155502;-1;623305;101;5;22;44.0;3;3;0;1;31;0;0;0;1518.0;9;0;1;0
2025;6;MG;3147105;C;1340599;-1;766205;101;6;18;44.0;1;1;0;1;31;0;0;0;2100.0;5;0;1;0
2025;6;MG;3147105;C;1412601;-1;422315;101;7;23;25.0;3;3;0;1;31;0;0;0;1954.36;5;0;1;0
2025;6;MG;3147105;H;5223100;-1;782510;101;7;41;44.0;1;1;0;1;31;0;0;0;2791.09;7;0;1;0
2025;6;MG;3147105;N;8299799;-1;521110;101;9;25;44.0;1;3;0;1;31;0;0;0;1628.63;5;0;1;0
2025;6;MG;3147105;Q;8711502;-1;516210;101;7;70;44.0;3;3;0;1;31;0;0;0;2000.0;2;0;1;0
2025;6;MG;3147105;G;4711302;-1;521140;101;6;48;44.0;1;3;0;1;40;0;0;0;1635.0;6;0;1;0
2025;6;MG;3147105;C;2945000;-1;212420;101;9;41;44.0;3;3;0;1;31;0;0;0;3500.0;7;0;1;0
2025;6;MG;3147105;G;4530703;-1;523110;101;4;43;48.0;1;1;0;1;31;0;0;0;3036.0;2;0;1;0
2025;6;MG;3147105;G;4744005;-1;521110;101;4;40;44.0;1;1;0;1;31;0;0;0;1628.63;5;0;1;0
2025;6;MG;3147105;G;4759801;-1;521110;101;8;43;44.0;3;3;0;1;31;0;0;0;1628.63;2;0;1;0
2025;6;MG;3147105;I;5611205;-1;521110;101;7;31;35.0;1;3;0;1;31;0;0;0;1518.0;2;0;1;0
2025;6;MG;3147105;M;7112000;-1;717020;101;7;23;44.0;1;1;0;1;31;0;0;0;2275.95;3;0;1;0
2025;6;MG;3147105;S;9499500;-1;239430;101;9;35;40.0;1;3;0;1;31;0;0;0;4664.55;5;0;1;0
2025;6;MG;3147105;G;4771701;-1;414125;101;7;21;44.0;1;1;0;1;40;0;0;0;1518.0;4;0;1;0
2025;6;MG;3147105;H;4930202;-1;910210;101;8;34;45.0;1;1;0;1;40;0;0;0;3616.6;5;0;1;0
2025;6;MG;3147105;F;4120400;-1;710205;101;4;52;45.0;2;1;0;4;31;0;0;0;3400.0;1;0;1;0
2025;6;MG;3147105;H;4930202;-1;782510;101;7;25;44.0;1;1;0;1;31;0;0;0;2903.78;4;0;1;0
2025;6;MG;3147105;C;2219600;-1;784105;101;7;31;44.0;3;1;0;1;40;0;0;0;2059.0;8;0;1;0
2025;6;MG;3147105;G;4731800;-1;521135;101;6;19;44.0;3;1;0;1;40;0;0;0;1646.0;4;0;1;0
2025;6;MG;3147105;H;4930202;-1;411005;101;7;33;48.86;3;1;0;1;40;0;0;0;2153.82;5;0;1;0
2025;6;MG;3147105;C;1813001;-1;422105;101;7;49;48.0;1;1;0;1;31;0;0;0;1628.63;2;0;1;0
2025;6;MG;3147105;C;2599399;-1;411005;101;7;31;44.0;3;1;0;1;31;0;0;0;1613.85;4;0;1;0
2025;6;MG;3147105;M;7319002;-1;411005;101;7;28;36.0;3;3;0;1;31;0;0;0;1746.0;3;0;1;0
2025;6;MG;3147105;G;4771701;-1;414120;101;7;36;44.0;1;3;0;1;40;0;0;0;1518.0;4;0;1;0
2025;6;MG;3147105;G;4711302;-1;517425;101;7;33;44.0;1;3;0;1;31;0;0;0;2202.03;7;0;1;0
2025;6;MG;3147105;G;4530705;-1;914405;101;7;33;44.0;3;1;0;1;32;0;0;0;1776.54;2;0;1;0
2025;6;MG;3147105;C;1066000;-1;414140;101;4;25;44.0;3;1;0;1;40;0;0;0;1769.79;7;0;1;0
2025;6;MG;3147105;C;2411300;-1;514225;101;4;48;44.0;1;3;0;1;40;0;0;0;1760.42;7;0;1;0
2025;6;MG;3147105;G;4771701;-1;521110;103;6;15;20.0;2;3;0;1;40;0;0;0;712.99;5;1;1;0
2025;6;MG;3147105;F;4399103;-1;717020;101;7;27;45.0;1;1;0;1;31;0;0;0;1503.74;2;0;1;0
2025;6;MG;3147105;G;4711302;-1;141415;101;7;33;38.0;1;3;0;1;31;0;0;0;2277.28;5;0;1;0
